latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
1.4161,97.3891,311.7,1.4,1.2,2008-01-02,0649,Aqua,MODIS,42,6.2,290.6,14.2,D,0
1.5168,100.4069,326.6,1,1,2008-01-02,0649,Aqua,MODIS,81,6.2,294.9,18.1,D,0
2.4103,97.8906,329,1.3,1.1,2008-01-02,0649,Aqua,MODIS,61,6.2,297.3,33.4,D,0
4.387,95.8973,364,1.6,1.3,2008-01-02,0649,Aqua,MODIS,94,6.2,300.2,186.6,D,0
2.4077,98.0805,328.6,1.2,1.1,2008-01-02,0649,Aqua,MODIS,85,6.2,285.2,31.4,D,0
2.1171,100.6141,315.2,1,1,2008-01-02,0649,Aqua,MODIS,69,6.2,292.3,7.6,D,0
2.4061,98.0694,344.3,1.2,1.1,2008-01-02,0649,Aqua,MODIS,93,6.2,286.2,64.5,D,0
4.3849,95.8827,335.4,1.6,1.3,2008-01-02,0649,Aqua,MODIS,56,6.2,295.3,56.3,D,0
4.3758,95.899,325,1.6,1.3,2008-01-02,0649,Aqua,MODIS,43,6.2,296.7,34.4,D,0
4.3865,95.8908,351.7,1.6,1.3,2008-01-02,0649,Aqua,MODIS,96,6.2,299.6,122.3,D,0
1.7444,100.7106,308.5,1,1,2008-01-02,0649,Aqua,MODIS,32,6.2,288.3,2.5,D,0
4.0123,96.45,318.8,1.5,1.2,2008-01-02,0649,Aqua,MODIS,63,6.2,296.9,19.6,D,0
4.3888,95.9053,336.6,1.6,1.3,2008-01-02,0649,Aqua,MODIS,89,6.2,297.1,65.4,D,0
2.8012,99.9899,309.9,1,1,2008-01-02,0649,Aqua,MODIS,0,6.2,290.5,3.3,D,0
4.0144,96.4634,323.2,1.5,1.2,2008-01-02,0649,Aqua,MODIS,81,6.2,299.1,26.5,D,0
4.0104,96.4557,326,1.5,1.2,2008-01-02,0649,Aqua,MODIS,83,6.2,298.6,32.6,D,0
4.0316,96.8926,326.5,1.4,1.2,2008-01-02,0649,Aqua,MODIS,83,6.2,283.1,38.2,D,0
2.1941,100.3154,316.6,1,1,2008-01-02,0649,Aqua,MODIS,48,6.2,285,8.7,D,0
4.8983,97.2229,310.7,1.3,1.1,2008-01-02,0650,Aqua,MODIS,42,6.2,290.5,8.8,D,0
-2.5747,121.3787,331.3,1.2,1.1,2008-01-02,1435,Terra,MODIS,100,6.2,285.5,37.3,N,2
-2.5732,121.3891,317.8,1.2,1.1,2008-01-02,1435,Terra,MODIS,96,6.2,285,18.7,N,2
-0.553,117.0367,306,1.1,1,2008-01-02,1435,Terra,MODIS,66,6.2,288.4,6.4,N,0
1.527,101.8499,303.1,1.9,1.3,2008-01-02,1909,Aqua,MODIS,23,6.2,280.2,15.1,N,0
-2.5735,121.3732,310.2,1.8,1.3,2008-01-04,0202,Terra,MODIS,64,6.2,278.8,12.4,D,2
-2.5757,121.3882,323.9,1.7,1.3,2008-01-04,0202,Terra,MODIS,82,6.2,281.8,40.5,D,2
-1.7906,102.6564,346.5,1.2,1.1,2008-01-04,0635,Aqua,MODIS,0,6.2,293.3,63,D,0
-1.3696,102.5863,311.3,1.2,1.1,2008-01-04,0635,Aqua,MODIS,65,6.2,289.8,8.4,D,0
-2.5073,104.6605,312.9,1,1,2008-01-04,0635,Aqua,MODIS,52,6.2,291.8,6,D,0
-2.5138,101.3679,321.4,1.4,1.2,2008-01-04,0635,Aqua,MODIS,69,6.2,293.5,25.2,D,0
-1.7893,102.8019,313.5,1.1,1.1,2008-01-04,0635,Aqua,MODIS,68,6.2,291,9.7,D,0
-2.5465,103.3585,311,1.1,1,2008-01-04,0635,Aqua,MODIS,66,6.2,290.4,6,D,0
-1.734,102.7459,322.6,1.1,1.1,2008-01-04,0635,Aqua,MODIS,62,6.2,294.7,19.2,D,0
-2.5479,103.3487,312.4,1.1,1,2008-01-04,0635,Aqua,MODIS,69,6.2,289.1,7.3,D,0
-1.9846,102.6541,310.6,1.2,1.1,2008-01-04,0635,Aqua,MODIS,34,6.2,287.5,7.4,D,0
-1.9721,102.6734,333.5,1.2,1.1,2008-01-04,0635,Aqua,MODIS,88,6.2,289.5,36.2,D,0
-2.3932,104.0395,318.8,1,1,2008-01-04,0635,Aqua,MODIS,72,6.2,276.5,15.7,D,0
-2.3945,104.0303,316.2,1,1,2008-01-04,0635,Aqua,MODIS,55,6.2,274.4,13.2,D,0
-3.011,104.5526,311.8,1,1,2008-01-04,0635,Aqua,MODIS,58,6.2,291.9,5.1,D,0
-3.2506,104.2926,305.5,1,1,2008-01-04,0635,Aqua,MODIS,39,6.2,278.3,6.2,D,0
-2.4338,103.0349,324.5,1.1,1.1,2008-01-04,0635,Aqua,MODIS,82,6.2,292.4,19.1,D,0
-2.4278,103.0376,316.9,1.1,1.1,2008-01-04,0635,Aqua,MODIS,76,6.2,292.5,12.7,D,0
-2.4292,103.0276,320.5,1.1,1.1,2008-01-04,0635,Aqua,MODIS,79,6.2,291.5,16.2,D,0
-2.3527,102.8568,316,1.1,1.1,2008-01-04,0635,Aqua,MODIS,73,6.2,281.6,12.8,D,0
-2.3513,102.8669,319.5,1.1,1.1,2008-01-04,0635,Aqua,MODIS,78,6.2,280.1,16.8,D,0
-1.3541,102.4894,306.8,1.2,1.1,2008-01-04,0635,Aqua,MODIS,44,6.2,287.6,3.2,D,0
1.4323,100.8466,315.8,1.3,1.1,2008-01-04,0636,Aqua,MODIS,56,6.2,274.6,20.6,D,0
-0.1065,101.2933,310.7,1.3,1.1,2008-01-04,0636,Aqua,MODIS,25,6.2,281.8,7.8,D,0
4.1254,97.1888,307.6,2.3,1.5,2008-01-04,0637,Aqua,MODIS,65,6.2,282.6,21.8,D,0
4.387,95.8922,307.3,2.9,1.6,2008-01-04,0637,Aqua,MODIS,31,6.2,281.2,21.2,D,0
3.7915,96.4812,310.9,2.6,1.6,2008-01-04,0637,Aqua,MODIS,35,6.2,285.2,25.5,D,0
4.3845,95.8998,307.8,2.9,1.6,2008-01-04,0637,Aqua,MODIS,49,6.2,281.5,23.1,D,0
3.8054,96.4791,314.6,2.6,1.6,2008-01-04,0637,Aqua,MODIS,65,6.2,284.5,37.4,D,0
0.4289,99.192,314.1,1.2,1.1,2008-01-04,1602,Terra,MODIS,84,6.2,272.3,18.4,N,0
0.4375,99.1946,330,1,1,2008-01-04,1857,Aqua,MODIS,100,6.2,284.3,29.5,N,0
0.4285,99.1933,302.6,1,1,2008-01-04,1857,Aqua,MODIS,50,6.2,284.8,5.6,N,0
1.2341,117.6884,306.3,1,1,2008-01-05,0244,Terra,MODIS,63,6.2,279.4,4.7,D,0
0.4212,99.1852,310.1,2.8,1.6,2008-01-05,0423,Terra,MODIS,12,6.2,291.5,23.3,D,0
0.4354,99.1873,311.3,2.8,1.6,2008-01-05,0423,Terra,MODIS,42,6.2,291.8,26.9,D,0
0.4206,99.1747,331.5,1.9,1.3,2008-01-05,0719,Aqua,MODIS,85,6.2,299.1,54.6,D,0
0.4231,99.1914,388.1,1.9,1.3,2008-01-05,0719,Aqua,MODIS,100,6.2,300.3,455.6,D,0
0.7254,101.9714,315.8,3.2,1.7,2008-01-05,0719,Aqua,MODIS,71,6.2,293.9,42.2,D,0
0.4288,99.1836,362.9,1.9,1.3,2008-01-05,0719,Aqua,MODIS,100,6.2,299.4,219.1,D,0
0.4312,99.2004,342.2,1.9,1.3,2008-01-05,0719,Aqua,MODIS,92,6.2,295.1,100.8,D,0
1.0431,99.8511,313.5,2.2,1.4,2008-01-05,0719,Aqua,MODIS,62,6.2,286.9,21.2,D,0
0.7222,101.9667,314.9,3.2,1.7,2008-01-05,0719,Aqua,MODIS,49,6.2,293.9,34.1,D,0
4.3885,95.8903,337.4,1.3,1.1,2008-01-05,0720,Aqua,MODIS,83,6.2,298.1,42.7,D,0
4.0896,96.2372,320.8,1.3,1.1,2008-01-05,0720,Aqua,MODIS,69,6.2,295.4,16.7,D,0
4.088,96.2255,327.4,1.3,1.1,2008-01-05,0720,Aqua,MODIS,0,6.2,298.2,27.1,D,0
4.0173,96.4596,314.4,1.4,1.2,2008-01-05,0720,Aqua,MODIS,33,6.2,294.5,9.2,D,0
2.9792,97.4964,320.8,1.5,1.2,2008-01-05,0720,Aqua,MODIS,73,6.2,282.7,28,D,0
4.3506,96.0644,316.7,1.3,1.1,2008-01-05,0720,Aqua,MODIS,73,6.2,296.4,12.5,D,0
4.39,95.9015,351,1.3,1.1,2008-01-05,0720,Aqua,MODIS,96,6.2,296.5,78.8,D,0
4.3801,95.9029,323.3,1.3,1.1,2008-01-05,0720,Aqua,MODIS,76,6.2,296.3,18.6,D,0
-2.5794,121.3791,327.7,3.1,1.7,2008-01-06,0150,Terra,MODIS,81,6.2,292.5,107.7,D,2
-2.5833,121.4046,312.2,3,1.7,2008-01-06,0150,Terra,MODIS,51,6.2,292.2,30.6,D,2
-6.4203,107.4084,313.9,1.3,1.1,2008-01-06,0330,Terra,MODIS,66,6.2,296.8,8.8,D,0
-6.3409,107.1348,316.2,1.3,1.1,2008-01-06,0330,Terra,MODIS,44,6.2,297,8.8,D,0
-6.9075,107.545,327.4,1.1,1,2008-01-06,0621,Aqua,MODIS,63,6.2,300.2,13,D,0
-6.9061,107.5547,324.7,1.1,1,2008-01-06,0621,Aqua,MODIS,42,6.2,301.4,8,D,0
-6.14,106.2883,314.6,1.2,1.1,2008-01-06,0622,Aqua,MODIS,45,6.2,294.5,6.7,D,0
-6.2877,107.1276,320.2,1.1,1,2008-01-06,0622,Aqua,MODIS,37,6.2,298.6,8.3,D,0
-3.4966,102.2213,312,2.2,1.4,2008-01-06,0623,Aqua,MODIS,52,6.2,291,18.8,D,0
-1.7618,102.6466,303.8,1.9,1.3,2008-01-06,0623,Aqua,MODIS,0,6.2,272,11.9,D,0
-2.1358,102.8952,307,1.8,1.3,2008-01-06,0623,Aqua,MODIS,47,6.2,285.4,10.1,D,0
-2.3844,102.7754,321.5,1.9,1.3,2008-01-06,0623,Aqua,MODIS,80,6.2,292,34.7,D,0
-1.1866,102.3044,310.1,1.9,1.4,2008-01-06,0623,Aqua,MODIS,60,6.2,291.3,14.4,D,0
-1.1891,102.2868,311.3,2,1.4,2008-01-06,0623,Aqua,MODIS,59,6.2,292,16.2,D,0
-1.1947,102.2986,314.8,1.9,1.4,2008-01-06,0623,Aqua,MODIS,73,6.2,291.1,23.4,D,0
-1.7523,102.6282,350.2,1.9,1.3,2008-01-06,0623,Aqua,MODIS,96,6.2,278.6,154,D,0
-2.0478,102.5666,312.9,1.9,1.4,2008-01-06,0623,Aqua,MODIS,71,6.2,286.1,21.3,D,0
-2.0502,102.5496,308.1,1.9,1.4,2008-01-06,0623,Aqua,MODIS,59,6.2,286.7,13,D,0
-1.6383,102.2312,300.6,2,1.4,2008-01-06,0623,Aqua,MODIS,20,6.2,273.9,9.7,D,0
-1.4601,101.8381,316.4,2.1,1.4,2008-01-06,0623,Aqua,MODIS,75,6.2,276.3,43.8,D,0
-1.4597,101.8313,309.3,2.1,1.4,2008-01-06,0623,Aqua,MODIS,49,6.2,277.5,24.3,D,0
-1.4569,101.85,310.2,2.1,1.4,2008-01-06,0623,Aqua,MODIS,56,6.2,277.2,25.8,D,0
-1.9631,105.297,308.2,1.2,1.1,2008-01-06,0623,Aqua,MODIS,59,6.2,282.8,6.6,D,0
-2.462,102.8776,311.4,1.8,1.3,2008-01-06,0623,Aqua,MODIS,69,6.2,289,17.1,D,0
-1.5813,105.4705,328.5,1.2,1.1,2008-01-06,0623,Aqua,MODIS,67,6.2,287,31.8,D,0
-1.7499,102.6449,363,1.9,1.3,2008-01-06,0623,Aqua,MODIS,94,6.2,278.5,233.6,D,0
-1.5798,105.481,312.9,1.2,1.1,2008-01-06,0623,Aqua,MODIS,53,6.2,286.5,11.7,D,0
1.5782,100.8662,309.1,2.3,1.5,2008-01-06,0624,Aqua,MODIS,60,6.2,289.6,17,D,0
1.5585,101.8059,312.9,1.9,1.4,2008-01-06,0624,Aqua,MODIS,57,6.2,288.4,18.9,D,0
1.5625,101.8003,312.3,1.9,1.4,2008-01-06,0624,Aqua,MODIS,34,6.2,288.3,16.1,D,0
-1.292,102.7172,312.2,1.2,1.1,2008-01-06,1549,Terra,MODIS,84,6.2,292,12.4,N,0
-1.2904,102.7277,309,1.2,1.1,2008-01-06,1549,Terra,MODIS,76,6.2,291.7,9.5,N,0
-2.3091,100.9665,300.5,1,1,2008-01-06,1549,Terra,MODIS,28,6.2,289.5,3.2,N,0
0.3786,103.176,306.8,1.3,1.1,2008-01-06,1550,Terra,MODIS,69,6.2,290.4,9.6,N,0
0.3769,103.1643,305.3,1.3,1.1,2008-01-06,1550,Terra,MODIS,64,6.2,290.7,7.9,N,0
0.0704,102.369,307.9,1.2,1.1,2008-01-06,1550,Terra,MODIS,73,6.2,290.9,8.5,N,0
0.0608,102.3704,307.5,1.2,1.1,2008-01-06,1550,Terra,MODIS,72,6.2,291.1,8.1,N,0
-3.919,122.3707,311.1,1.4,1.2,2008-01-06,1707,Aqua,MODIS,82,6.2,291.5,15.6,N,0
-3.9245,122.3643,311.8,1.4,1.2,2008-01-06,1707,Aqua,MODIS,83,6.2,291.4,16.5,N,0
-3.5952,126.2057,302.6,1,1,2008-01-06,1707,Aqua,MODIS,25,6.2,287.2,3.9,N,0
-3.6041,126.2044,305.4,1,1,2008-01-06,1707,Aqua,MODIS,57,6.2,287.7,5.5,N,0
0.0657,102.3769,304.6,1,1,2008-01-06,1845,Aqua,MODIS,61,6.2,291.6,5.3,N,0
-2.4308,104.2591,300.8,1.2,1.1,2008-01-06,1845,Aqua,MODIS,33,6.2,287.6,4.9,N,0
-0.3959,102.7538,304.5,1,1,2008-01-06,1845,Aqua,MODIS,60,6.2,287.2,5.8,N,0
0.067,102.368,306.2,1,1,2008-01-06,1845,Aqua,MODIS,67,6.2,291.2,6.3,N,0
0.3803,103.1747,310.6,1,1,2008-01-06,1845,Aqua,MODIS,80,6.2,288.6,9.9,N,0
-2.5744,121.3849,356.2,1.2,1.1,2008-01-07,0233,Terra,MODIS,98,6.2,296.9,92.3,D,2
-4.2504,122.0894,320,1.4,1.2,2008-01-07,0233,Terra,MODIS,71,6.2,293.1,20.3,D,0
-3.641,120.3665,312.1,1.1,1,2008-01-07,0233,Terra,MODIS,66,6.2,291.1,6.7,D,0
0.5562,99.1787,312.2,1.6,1.2,2008-01-07,0411,Terra,MODIS,39,6.2,294.1,11.4,D,0
-3.3266,122.2212,323.5,1,1,2008-01-07,0527,Aqua,MODIS,33,6.2,296.6,11.4,D,0
-2.582,121.3827,358.4,1,1,2008-01-07,0527,Aqua,MODIS,99,6.2,302.9,74.8,D,2
-2.5987,121.5874,320.1,1,1,2008-01-07,0527,Aqua,MODIS,42,6.2,301.9,8.9,D,0
-2.591,121.5771,321,1,1,2008-01-07,0527,Aqua,MODIS,51,6.2,303.7,10.5,D,0
-2.7412,112.2496,306.3,4.3,1.9,2008-01-07,0527,Aqua,MODIS,10,6.2,285.4,28.1,D,0
-3.5487,122.2109,316.4,1,1,2008-01-07,0527,Aqua,MODIS,30,6.2,294.4,7.2,D,0
-2.6559,121.1226,321,1,1,2008-01-07,0527,Aqua,MODIS,76,6.2,296.9,12.3,D,0
-1.1504,121.2904,307.1,1,1,2008-01-07,0527,Aqua,MODIS,32,6.2,284.8,5.6,D,0
-2.5872,121.6682,312.8,1,1,2008-01-07,0527,Aqua,MODIS,53,6.2,296.1,5.5,D,0
-3.893,122.1848,321.7,1,1,2008-01-07,0527,Aqua,MODIS,81,6.2,277.6,16.3,D,0
-2.1596,111.7249,308.1,4.6,2,2008-01-07,0527,Aqua,MODIS,58,6.2,287.5,41.8,D,0
-1.5767,120.3665,320.8,1.1,1,2008-01-07,0527,Aqua,MODIS,78,6.2,298.6,12.9,D,0
-2.749,120.335,321.5,1.1,1,2008-01-07,0527,Aqua,MODIS,78,6.2,295.7,12.1,D,0
-1.5781,120.3569,326.5,1.1,1,2008-01-07,0527,Aqua,MODIS,83,6.2,297,20.1,D,0
-0.5717,102.8161,318,2,1.4,2008-01-07,0706,Aqua,MODIS,70,6.2,295,21.1,D,0
1.9841,101.2375,315.2,1.7,1.3,2008-01-07,0707,Aqua,MODIS,33,6.2,288.5,16.3,D,0
1.9843,101.228,322,1.7,1.3,2008-01-07,0707,Aqua,MODIS,58,6.2,290,26.6,D,0
0.3491,99.1765,316.4,1.2,1.1,2008-01-07,0707,Aqua,MODIS,66,6.2,297.2,9.2,D,0
0.3476,99.1663,318.5,1.2,1.1,2008-01-07,0707,Aqua,MODIS,70,6.2,297.4,11.4,D,0
-2.3986,111.517,313.4,1.4,1.2,2008-01-08,0316,Terra,MODIS,38,6.2,287.3,11.5,D,0
-2.4009,111.5109,314.3,1.4,1.2,2008-01-08,0316,Terra,MODIS,54,6.2,285.5,12.8,D,0
-1.5172,110.292,315.7,1.1,1.1,2008-01-08,0316,Terra,MODIS,0,6.2,282.8,14,D,0
-2.6596,110.285,311.5,1.2,1.1,2008-01-08,0316,Terra,MODIS,63,6.2,289.9,9.6,D,0
-6.863,107.4963,314.1,1,1,2008-01-08,0317,Terra,MODIS,35,6.2,294.6,5.6,D,0
-7.2246,110.4264,316.4,1.3,1.1,2008-01-08,0317,Terra,MODIS,72,6.2,296.9,14.7,D,0
-4.0131,136.0158,320.1,1,1,2008-01-08,0431,Aqua,MODIS,78,6.2,293.2,13.7,D,0
-8.239,113.4204,311.4,1,1,2008-01-08,0609,Aqua,MODIS,64,6.2,282.6,6.5,D,0
-7.4587,110.9515,314.2,1.1,1,2008-01-08,0609,Aqua,MODIS,63,6.2,296.5,6.3,D,0
-6.0879,106.6985,319.7,1.8,1.3,2008-01-08,0609,Aqua,MODIS,42,6.2,296.9,21.3,D,0
-2.4404,112.8481,307.6,1.1,1,2008-01-08,0610,Aqua,MODIS,47,6.2,282.3,5.1,D,0
-2.4032,111.5081,323.7,1,1,2008-01-08,0610,Aqua,MODIS,76,6.2,295.4,14.3,D,0
-0.2192,109.527,316.2,1,1,2008-01-08,0611,Aqua,MODIS,56,6.2,295.6,8.3,D,0
-6.0781,107.0427,304,1.2,1.1,2008-01-08,1535,Terra,MODIS,58,6.2,284.6,6.1,N,0
-3.5966,126.2152,318,1.6,1.3,2008-01-09,0221,Terra,MODIS,24,6.2,290.6,19,D,0
-3.597,126.2214,316.6,1.6,1.3,2008-01-09,0221,Terra,MODIS,45,6.2,290.2,18.4,D,0
2.9797,97.4908,316.7,1,1,2008-01-09,0358,Terra,MODIS,73,6.2,297.2,9.1,D,0
-4.8428,105.7269,315.1,3.6,1.8,2008-01-09,0400,Terra,MODIS,70,6.2,293.3,59.3,D,0
-4.851,105.7192,315.8,3.6,1.8,2008-01-09,0400,Terra,MODIS,71,6.2,293.7,57,D,0
-4.0742,105.3697,321.8,1.6,1.2,2008-01-09,0653,Aqua,MODIS,76,6.2,294.7,21.9,D,0
-4.8391,105.7093,325.7,1.6,1.3,2008-01-09,0653,Aqua,MODIS,77,6.2,297.3,31,D,0
-4.8414,105.6948,344.9,1.6,1.3,2008-01-09,0653,Aqua,MODIS,92,6.2,298.4,88.8,D,0
-4.8431,105.6892,330.8,1.6,1.3,2008-01-09,0653,Aqua,MODIS,83,6.2,298.6,43.2,D,0
-4.0287,105.2201,323.3,1.5,1.2,2008-01-09,0653,Aqua,MODIS,67,6.2,289.7,25.5,D,0
-4.8409,105.7037,341.3,1.6,1.3,2008-01-09,0653,Aqua,MODIS,90,6.2,298.1,75.8,D,0
-3.8678,104.6773,313.3,1.4,1.2,2008-01-09,0653,Aqua,MODIS,0,6.2,285.2,12.3,D,0
-0.2997,101.3634,314.7,1,1,2008-01-09,0654,Aqua,MODIS,0,6.2,271.2,12.9,D,0
-0.4758,101.3534,316.1,1,1,2008-01-09,0654,Aqua,MODIS,76,6.2,278.4,12.9,D,0
-1.4592,100.6581,307.2,1,1,2008-01-09,0654,Aqua,MODIS,34,6.2,284.8,3.6,D,0
-0.4745,101.3627,322,1,1,2008-01-09,0654,Aqua,MODIS,81,6.2,277.4,18.9,D,0
1.9465,98.5347,312.4,1,1,2008-01-09,0655,Aqua,MODIS,54,6.2,293.8,5.1,D,0
-7.9402,112.3092,307.5,2.2,1.4,2008-01-09,1440,Terra,MODIS,72,6.2,276,32.4,N,1
-2.5713,121.3894,320.8,1.2,1.1,2008-01-09,1737,Aqua,MODIS,100,6.2,286.8,24.3,N,2
-2.5697,121.3786,302.3,1.2,1.1,2008-01-09,1737,Aqua,MODIS,48,6.2,286.1,6.2,N,2
-7.527,140.3788,306.1,1.9,1.4,2008-01-10,0126,Terra,MODIS,43,6.2,288.1,9.4,D,0
-2.7364,110.755,326.9,1,1,2008-01-10,0304,Terra,MODIS,82,6.2,292.2,18.2,D,0
-2.7288,110.7652,316.5,1,1,2008-01-10,0304,Terra,MODIS,68,6.2,292.6,8.5,D,0
-2.7377,110.7639,319,1,1,2008-01-10,0304,Terra,MODIS,65,6.2,291.4,10.2,D,0
-2.7274,110.7563,320.5,1,1,2008-01-10,0304,Terra,MODIS,71,6.2,292.7,11.9,D,0
-6.0801,107.0431,313.2,1.3,1.1,2008-01-10,0305,Terra,MODIS,51,6.2,296.7,7.6,D,2
-7.22,110.4266,315,1,1,2008-01-10,0305,Terra,MODIS,64,6.2,294.9,7.4,D,0
-7.229,110.4253,312.5,1,1,2008-01-10,0305,Terra,MODIS,34,6.2,294.6,5,D,0
-6.9662,110.2648,316.7,1,1,2008-01-10,0305,Terra,MODIS,58,6.2,299,6.5,D,0
-7.4542,110.957,313.8,1,1,2008-01-10,0305,Terra,MODIS,65,6.2,293.6,6.9,D,0
-8.5075,140.8041,314,1,1,2008-01-10,0417,Aqua,MODIS,58,6.2,289.6,7.1,D,0
-6.16,139.0737,314.7,1,1,2008-01-10,0418,Aqua,MODIS,61,6.2,296.9,7.3,D,0
-6.3304,138.9731,319.8,1,1,2008-01-10,0418,Aqua,MODIS,73,6.2,297.1,11.4,D,0
-6.505,139.104,313.7,1,1,2008-01-10,0418,Aqua,MODIS,60,6.2,295.6,5.2,D,0
-7.7703,140.7475,316.4,1,1,2008-01-10,0418,Aqua,MODIS,48,6.2,296.9,8,D,0
-2.7434,110.7673,310.2,1.4,1.2,2008-01-10,0558,Aqua,MODIS,45,6.2,284.8,9,D,0
-1.5172,110.277,313.6,1.4,1.2,2008-01-10,0558,Aqua,MODIS,45,6.2,290.5,12.2,D,0
-2.6025,112.7019,330.8,1.1,1,2008-01-10,0558,Aqua,MODIS,84,6.2,299.7,23.8,D,0
-2.4366,112.3285,317.2,1.1,1.1,2008-01-10,0558,Aqua,MODIS,64,6.2,296.9,8.4,D,0
-2.0011,112.7977,321.5,1.1,1,2008-01-10,0558,Aqua,MODIS,75,6.2,299.3,14.1,D,0
-2.7555,111.6134,312.4,1.2,1.1,2008-01-10,0558,Aqua,MODIS,25,6.2,293.1,5.8,D,0
0.3545,109.0164,312.2,1.7,1.3,2008-01-10,0559,Aqua,MODIS,51,6.2,294.3,10.8,D,0
-6.008,106.0018,311.2,1.1,1,2008-01-10,1523,Terra,MODIS,74,6.2,294.7,8.7,N,2
-6.0093,105.9923,310.7,1.1,1,2008-01-10,1523,Terra,MODIS,72,6.2,294,8.3,N,0
-1.5152,110.2781,302.1,1.4,1.2,2008-01-10,1524,Terra,MODIS,47,6.2,289,6.1,N,0
-6.0003,106.0038,311.9,1,1,2008-01-10,1822,Aqua,MODIS,84,6.2,293.4,9.3,N,2
-7.9295,112.3094,300.6,1.9,1.3,2008-01-10,1822,Aqua,MODIS,31,6.2,278.3,15.5,N,1
-6.0094,106.0025,304,1,1,2008-01-10,1822,Aqua,MODIS,58,6.2,292.9,4,N,2
-3.2283,127.0197,306.5,1.1,1.1,2008-01-11,0208,Terra,MODIS,56,6.2,280.6,5.1,D,0
-2.5761,121.3864,322.6,1.4,1.2,2008-01-11,0208,Terra,MODIS,79,6.2,295.7,20.7,D,2
-4.0198,122.1454,320.8,1.2,1.1,2008-01-11,0209,Terra,MODIS,73,6.2,293.1,14.8,D,0
-4.5034,122.0792,316.7,1.2,1.1,2008-01-11,0209,Terra,MODIS,54,6.2,294.4,8.3,D,0
